county_id,state,mean_yield,ph,soc,clay,sand,silt,flag_low_ph,flag_high_ph,flag_low_soc,flag_high_sand,flag_high_clay,n_constraints,soil_health_score,soil_tier
NEB_034,Nebraska,8448.9171875,6.87140625,1.7071875,27.315625,40.3546875,32.3296875,0,0,0,0,0,0,77.32874280699275,Good
NEB_035,Nebraska,7719.41875,6.628125,2.17765625,17.2921875,40.9421875,41.765625,0,0,0,0,0,0,89.91501571182847,Good
NEB_036,Nebraska,8858.6890625,5.98890625,1.3234375,13.85,37.675,48.475,0,0,1,0,0,1,69.91942459910359,Moderate
NEB_037,Nebraska,6663.9578125,6.4778125,1.60234375,26.4828125,52.796875,20.7203125,0,0,0,0,0,0,80.993167690241,Good
NEB_038,Nebraska,8102.41875,6.2821875,3.1175,25.446875,43.453125,31.1,0,0,0,0,0,0,85.65121979614355,Good
NEB_039,Nebraska,7550.378125,6.7565625,2.184375,12.8828125,37.203125,49.9140625,0,0,0,0,0,0,87.98360120966329,Good
NEB_040,Nebraska,8018.940625,6.94234375,3.15640625,18.1921875,44.953125,36.8546875,0,0,0,0,0,0,80.37273734518372,Good
NEB_041,Nebraska,7240.4015625,6.70203125,2.1990625,19.0203125,54.2296875,26.75,0,0,0,0,0,0,83.45867810257798,Good
NEB_042,Nebraska,7335.528125,6.45859375,2.51453125,20.8578125,34.1328125,45.009375,0,0,0,0,0,0,93.47089949276723,Good
NEB_043,Nebraska,7802.35,5.965,2.609375,21.05625,50.328125,28.615625,0,0,0,0,0,0,75.81289909406904,Good
NEB_044,Nebraska,6957.6,6.46671875,3.16,24.0453125,45.4125,30.5421875,0,0,0,0,0,0,90.14726998580095,Good
NEB_045,Nebraska,7619.5625,6.539375,2.843125,23.1328125,35.1984375,41.66875,0,0,0,0,0,0,92.93284757781765,Good
NEB_046,Nebraska,8789.69375,6.1184375,2.071875,17.490625,24.3375,58.171875,0,0,0,0,0,0,86.9128805150414,Good
NEB_047,Nebraska,7768.2421875,7.0040625,2.99296875,20.75625,48.1734375,31.0703125,0,0,0,0,0,0,77.39066015053264,Good
NEB_048,Nebraska,7048.31875,6.42765625,2.09703125,19.675,42.2984375,38.0265625,0,0,0,0,0,0,90.69843836794425,Good
NEB_049,Nebraska,7411.1953125,6.8475,2.76796875,18.584375,26.4546875,54.9609375,0,0,0,0,0,0,87.30876955226165,Good
NEB_050,Nebraska,7494.4578125,6.6884375,1.7154687499999999,12.740625,39.990625,47.268750000000004,0,0,0,0,0,0,84.36095381095929,Good
NEB_051,Nebraska,8344.971875,6.751875,2.11484375,19.228125,39.8125,40.959375,0,0,0,0,0,0,86.73082181116938,Good
NEB_052,Nebraska,7631.7421875,6.5229687499999995,1.9128125,13.809375,43.909375,42.28125,0,0,0,0,0,0,90.75375811399715,Good
NEB_053,Nebraska,7202.7265625,7.0178125,1.35734375,22.0484375,45.0078125,32.94375,0,0,1,0,0,1,67.24013996284006,Moderate
NEB_054,Nebraska,7101.084375,5.750625,1.70671875,27.2921875,38.5015625,34.206250000000004,1,0,0,0,0,1,67.88358313427929,Moderate
NEB_055,Nebraska,8739.8734375,6.948125,2.98171875,19.4796875,34.5671875,45.953125,0,0,0,0,0,0,82.8638479651589,Good
NEB_056,Nebraska,7026.1296875,6.45203125,2.2884375,26.55625,47.3515625,26.092187499999998,0,0,0,0,0,0,88.71749370886182,Good
NEB_057,Nebraska,7908.50625,6.16625,2.11203125,17.6046875,32.5359375,49.859375,0,0,0,0,0,0,86.57116193233705,Good
NEB_058,Nebraska,6730.8453125,6.48265625,2.436875,20.5109375,41.35625,38.1328125,0,0,0,0,0,0,92.29842010113647,Good
NEB_059,Nebraska,7745.24375,6.78984375,2.1546875,21.0296875,48.3484375,30.621875,0,0,0,0,0,0,82.9272253966361,Good
NEB_060,Nebraska,7389.2359375,6.56734375,1.56171875,21.3421875,36.9828125,41.675,0,0,0,0,0,0,84.79862842416662,Good
NEB_061,Nebraska,7215.175,7.08296875,1.594375,20.3015625,34.2796875,45.41875,0,0,0,0,0,0,72.58147732392695,Good
NEB_062,Nebraska,8295.671875,6.690625,3.18046875,13.2890625,49.603125,37.1078125,0,0,0,0,0,0,86.02151454835541,Good
NEB_063,Nebraska,8786.51875,6.599375,2.0296875,16.2796875,37.571875,46.1484375,0,0,0,0,0,0,91.6862605364499,Good
NEB_064,Nebraska,7763.8703125,6.81578125,1.520625,18.1359375,42.1875,39.676562499999996,0,0,0,0,0,0,76.61733003555506,Good
NEB_065,Nebraska,6894.7,6.204375,2.0017187499999998,25.503125,47.4765625,27.020312500000003,0,0,0,0,0,0,82.3515201621191,Good
NEB_066,Nebraska,7291.7875,6.2246875,1.7640625,23.3765625,32.734375,43.8890625,0,0,0,0,0,0,83.36652828606083,Good
NEB_067,Nebraska,7533.4546875,6.63203125,2.2659375,18.5046875,44.196875,37.2984375,0,0,0,0,0,0,88.72258540678109,Good
NEB_068,Nebraska,7647.1125,6.48546875,1.776875,15.01875,43.6546875,41.3265625,0,0,0,0,0,0,88.68993927268465,Good
NEB_069,Nebraska,7766.50625,6.6275,1.77125,20.60625,44.1390625,35.2546875,0,0,0,0,0,0,84.80526247526495,Good
NEB_070,Nebraska,6883.621875,6.27640625,2.32078125,21.4125,49.2,29.387500000000003,0,0,0,0,0,0,84.33158289902889,Good
NEB_071,Nebraska,7673.2578125,6.804375,2.5290625,14.80625,46.875,38.31875,0,0,0,0,0,0,83.7804456864106,Good
NEB_072,Nebraska,8399.034375,6.46671875,1.63703125,18.175,43.11875,38.70625,0,0,0,0,0,0,85.69139655269548,Good
NEB_073,Nebraska,8356.0125,6.89625,2.0746875,22.384375,46.953125,30.6625,0,0,0,0,0,0,80.3814462400554,Good
NEB_074,Nebraska,8547.3140625,6.60171875,2.55265625,18.928125,48.3828125,32.6890625,0,0,0,0,0,0,88.14814413633164,Good
NEB_075,Nebraska,6791.078125,6.344375,2.75046875,22.0109375,42.2015625,35.7875,0,0,0,0,0,0,88.20532748585735,Good
NEB_076,Nebraska,7504.8328125,6.455,3.59546875,30.428125,40.884375,28.6875,0,0,0,0,0,0,89.98556317319785,Good
NEB_077,Nebraska,6949.35,6.30921875,2.40671875,22.175,48.4203125,29.4046875,0,0,0,0,0,0,85.34016645722774,Good
NEB_078,Nebraska,7531.346875,6.53515625,2.476875,19.471875,39.146875,41.38125,0,0,0,0,0,0,92.57602479900709,Good
NEB_079,Nebraska,6410.6859375,6.59453125,2.20703125,15.5046875,40.79375,43.7015625,0,0,0,0,0,0,91.03893145906413,Good
NEB_080,Nebraska,6442.3796875,6.60125,2.6934375,17.94375,37.93125,44.125,0,0,0,0,0,0,91.35107257426543,Good
NEB_081,Nebraska,7705.7171875,6.59453125,2.141875,16.2796875,46.9765625,36.74375,0,0,0,0,0,0,89.11011052107584,Good
NEB_082,Nebraska,7382.7765625,6.89015625,2.4334375,17.48125,47.8328125,34.6859375,0,0,0,0,0,0,80.92276637362464,Good
NEB_083,Nebraska,6411.3296875,5.96234375,2.3659375,11.815625,34.6203125,53.5640625,0,0,0,0,0,0,81.31263019089461,Good
NEB_084,Nebraska,7442.75,6.39703125,1.66875,14.684375,44.8125,40.503125,0,0,0,0,0,0,84.26594069295476,Good
NEB_085,Nebraska,7536.55625,6.68453125,1.96390625,21.1875,40.60625,38.20625,0,0,0,0,0,0,87.41979282547933,Good
NOR_001,North Dakota,6334.08125,7.46765625,4.1,19.4,41.896875,38.703125,0,1,0,0,0,1,67.30784473223511,Moderate
NOR_002,North Dakota,5288.48125,6.8432812499999995,2.50640625,20.215625,44.8,34.984375,0,0,0,0,0,0,82.7600619956191,Good
NOR_003,North Dakota,5062.7328125,6.2504687500000005,5.49484375,19.6875,35.2734375,45.0390625,0,0,0,0,0,0,87.89045615025252,Good
NOR_004,North Dakota,4810.4765625,6.82875,3.55578125,22.55,37.921875,39.528125,0,0,0,0,0,0,84.7372359372899,Good
NOR_005,North Dakota,5430.05625,6.85515625,4.5871875,16.2078125,45.9078125,37.884375,0,0,0,0,0,0,82.60248060214221,Good
NOR_006,North Dakota,6336.4828125,6.66234375,3.18828125,18.14375,39.825,42.03125,0,0,0,0,0,0,89.21943081639068,Good
NOR_007,North Dakota,5751.36875,7.2201562500000005,3.6775,19.2953125,43.234375,37.4703125,0,1,0,0,0,1,73.44245161314312,Good
NOR_008,North Dakota,5756.18125,6.63015625,4.62296875,7.2296875,42.1703125,50.6,0,0,0,0,0,0,90.3535123728718,Good
NOR_009,North Dakota,5299.7390625,6.95546875,4.1303125,9.4578125,47.4,43.1421875,0,0,0,0,0,0,80.08041613772451,Good
NOR_010,North Dakota,5320.95,6.67921875,2.39640625,24.5578125,35.615625,39.8265625,0,0,0,0,0,0,88.92417484325392,Good
NOR_011,North Dakota,5715.0109375,6.37171875,3.25,19.59375,50.4171875,29.9890625,0,0,0,0,0,0,86.67912089267345,Good
NOR_012,North Dakota,6199.7484375,6.74421875,4.1246875,25.4484375,42.0421875,32.509375,0,0,0,0,0,0,85.36673884966774,Good
NOR_013,North Dakota,5992.859375,6.689375,4.20046875,16.3796875,40.1609375,43.459375,0,0,0,0,0,0,88.62435511087291,Good
NOR_014,North Dakota,6016.10625,6.84828125,3.75859375,19.6,45.49375,34.90625,0,0,0,0,0,0,82.49894658929905,Good
NOR_015,North Dakota,5365.8578125,6.3271875,3.81828125,20.3265625,44.4890625,35.184375,0,0,0,0,0,0,87.32161048915665,Good
NOR_016,North Dakota,5101.4390625,6.39234375,4.481875,29.3765625,37.9640625,32.659375,0,0,0,0,0,0,89.33473982338226,Good
NOR_017,North Dakota,4775.1,7.30046875,3.01625,13.05,46.0015625,40.9484375,0,1,0,0,0,1,71.17790047078287,Good
NOR_018,North Dakota,5145.6203125,6.79265625,3.71171875,20.621875,43.578125,35.8,0,0,0,0,0,0,84.40198637059574,Good
NOR_019,North Dakota,5288.078125,7.2109375,3.565625,21.15625,34.8078125,44.0359375,0,1,0,0,0,1,75.66484543108231,Good
NOR_020,North Dakota,4822.4296875,7.01265625,3.3220312499999998,19.453125,40.1078125,40.4390625,0,0,0,0,0,0,79.76378945101041,Good
NOR_021,North Dakota,6141.3421875,7.1059375,4.21640625,27.240625,39.5484375,33.2109375,0,0,0,0,0,0,76.22613817083425,Good
NOR_022,North Dakota,6207.44375,6.91765625,4.63421875,19.38125,36.409375,44.209375,0,0,0,0,0,0,83.23346729071993,Good
NOR_023,North Dakota,5645.309375,6.52015625,2.62484375,20.8203125,45.05625,34.1234375,0,0,0,0,0,0,91.09392135927578,Good
NOR_024,North Dakota,6634.371875,6.76828125,4.2403125,16.884375,47.5359375,35.5796875,0,0,0,0,0,0,84.29345122079066,Good
NOR_025,North Dakota,5515.1296875,7.1384375,4.30640625,19.89375,23.8015625,56.3046875,0,0,0,0,0,0,79.9406631322931,Good
NOR_026,North Dakota,5351.465625,6.54203125,3.0365625,17.0578125,46.1640625,36.778125,0,0,0,0,0,0,90.65969106185027,Good
NOR_027,North Dakota,5155.55,5.83046875,4.39859375,25.7234375,34.1234375,40.153125,0,0,0,0,0,0,76.1860414563815,Good
NOR_028,North Dakota,5719.7859375,6.438125,4.75,16.340625,46.94375,36.715625,0,0,0,0,0,0,89.97252022398688,Good
NOR_029,North Dakota,6031.728125,6.76171875,3.44,20.95,42.625,36.425000000000004,0,0,0,0,0,0,85.44845576543824,Good
NOR_030,North Dakota,5818.940625,7.74671875,4.20828125,29.48125,47.578125,22.940625,0,1,0,0,0,1,56.56615891179811,Moderate
NOR_031,North Dakota,5790.00625,6.2375,3.77109375,24.8140625,36.66875,38.5171875,0,0,0,0,0,0,86.43247081907721,Good
NOR_032,North Dakota,5326.3859375,6.54203125,2.89125,16.30625,47.74375,35.95,0,0,0,0,0,0,90.24057367610808,Good
NOR_033,North Dakota,6628.865625,7.078125,3.93890625,19.01875,33.378125,47.603125,0,0,0,0,0,0,79.78054570064275,Good
NOR_034,North Dakota,6449.315625,7.14984375,3.3646875,24.2328125,44.075,31.6921875,0,0,0,0,0,0,74.31103668895707,Good
NOR_035,North Dakota,6423.325,6.8221875,3.49390625,12.3140625,42.6125,45.0734375,0,0,0,0,0,0,84.83876905908592,Good
NOR_036,North Dakota,5693.5421875,7.09921875,3.995625,18.678125,35.5375,45.784375,0,0,0,0,0,0,78.76357711520325,Good
NOR_037,North Dakota,5645.9953125,6.8984375,4.02125,23.2234375,47.0046875,29.771875,0,0,0,0,0,0,80.17734380313512,Good
NOR_038,North Dakota,5243.05625,7.24875,3.8271875,21.5,47.4828125,31.0171875,0,1,0,0,0,1,71.07440354615326,Good
NOR_039,North Dakota,5992.153125,6.7425,3.236875,26.6859375,37.9078125,35.40625,0,0,0,0,0,0,86.31642484621281,Good
NOR_040,North Dakota,6719.2609375,7.14328125,3.81953125,19.090625,42.28125,38.628125000000004,0,0,0,0,0,0,75.76770424141714,Good
NOR_041,North Dakota,5732.1109375,6.50921875,3.72171875,19.0546875,37.50625,43.4390625,0,0,0,0,0,0,93.74027494524444,Good
NOR_042,North Dakota,5744.3,6.70578125,2.97140625,20.7734375,31.2921875,47.934375,0,0,0,0,0,0,89.79251413035746,Good
NOR_043,North Dakota,5968.84375,6.888125,3.2384375,19.8046875,31.6109375,48.584375,0,0,0,0,0,0,85.06330085271804,Good
NOR_044,North Dakota,6254.5953125,6.22765625,4.699375,23.0078125,37.425,39.5671875,0,0,0,0,0,0,86.2768037127992,Good
NOR_045,North Dakota,6070.25625,7.1290625,3.04328125,15.8125,34.9609375,49.2265625,0,0,0,0,0,0,78.4530864983912,Good
OHI_001,Ohio,6333.2375,6.4540625,1.79421875,20.821875,26.0640625,53.1140625,0,0,0,0,0,0,91.61287921774037,Good
OHI_002,Ohio,6637.90625,6.4184375000000005,1.344375,27.621875,37.1234375,35.2546875,0,0,1,0,0,1,79.75771637813008,Good
OHI_003,Ohio,6610.9328125,5.94421875,2.0659375,24.440625,31.0984375,44.4609375,0,0,0,0,0,0,80.06667799117787,Good
OHI_004,Ohio,6571.6125,6.3859375,2.30890625,22.415625,38.784375,38.8,0,0,0,0,0,0,90.17800785179594,Good
OHI_005,Ohio,6466.5015625,6.51078125,2.14875,22.9171875,38.184375,38.8984375,0,0,0,0,0,0,92.97347944217077,Good
OHI_006,Ohio,7697.0921875,6.16359375,2.0993749999999998,22.509375,29.44375,48.046875,0,0,0,0,0,0,86.48399628648689,Good
OHI_007,Ohio,7518.33125,6.27625,2.165,19.284375,30.40625,50.309375,0,0,0,0,0,0,89.70868152665122,Good
OHI_008,Ohio,6897.146875,6.31328125,2.17140625,19.4234375,35.9625,44.614062499999996,0,0,0,0,0,0,89.41032142029734,Good
OHI_009,Ohio,8090.5421875,6.345,2.05890625,22.078125,34.5,43.421875,0,0,0,0,0,0,90.2201445368915,Good
OHI_010,Ohio,7633.1984375,6.12625,1.5825,21.934375,39.0578125,39.0078125,0,0,0,0,0,0,76.46102037562446,Good
OHI_011,Ohio,6701.63125,6.35734375,2.38328125,25.7703125,23.90625,50.3234375,0,0,0,0,0,0,92.04777897767718,Good
OHI_012,Ohio,6747.059375,6.4440625,2.62265625,27.7953125,35.9015625,36.303125,0,0,0,0,0,0,91.52002807062765,Good
OHI_013,Ohio,7085.5875,6.57140625,2.42828125,26.54375,30.0921875,43.3640625,0,0,0,0,0,0,92.6480100553353,Good
OHI_014,Ohio,6323.528125,6.733125,1.606875,27.359375,29.315625,43.325,0,0,0,0,0,0,81.91645710391248,Good
OHI_015,Ohio,7110.690625,6.3796875,2.19734375,27.1953125,37.7203125,35.084375,0,0,0,0,0,0,89.48422059243106,Good
OHI_016,Ohio,6590.01875,6.32390625,2.07890625,28.88125,35.25,35.86875,0,0,0,0,0,0,88.30890346903014,Good
OHI_017,Ohio,6524.678125,6.5965625,2.2759375,26.615625,39.2546875,34.1296875,0,0,0,0,0,0,89.81321162596683,Good
OHI_018,Ohio,6976.18125,6.4890625,2.79296875,22.55625,20.9828125,56.4609375,0,0,0,0,0,0,96.48558676119934,Good
OHI_019,Ohio,6745.6578125,6.50796875,2.11015625,19.934375,35.6109375,44.4546875,0,0,0,0,0,0,94.12770134809395,Good
OHI_020,Ohio,6755.69375,6.37828125,2.125625,29.5125,33.8296875,36.6578125,0,0,0,0,0,0,89.94694688800462,Good
OHI_021,Ohio,6109.484375,6.58859375,1.96421875,26.4984375,34.6734375,38.828125,0,0,0,0,0,0,90.60504344486506,Good
OHI_022,Ohio,7403.871875,6.49203125,2.2690625,26.3953125,33.953125,39.6515625,0,0,0,0,0,0,93.5020706020002,Good
OHI_023,Ohio,6022.75,6.809375,3.6596875,20.55625,34.16875,45.275,0,0,0,0,0,0,86.45882601251245,Good
OHI_024,Ohio,6119.7265625,5.9840625,2.01875,16.9984375,36.85625,46.1453125,0,0,0,0,0,0,80.83259379514172,Good
OHI_025,Ohio,7188.4453125,6.3196875,2.97109375,26.4140625,28.7375,44.8484375,0,0,0,0,0,0,90.07865668582895,Good
OHI_026,Ohio,7191.3234375,5.7159375,1.9649999999999999,22.9921875,36.16875,40.8390625,1,0,0,0,0,1,72.56053197864208,Good
OHI_027,Ohio,7559.853125,6.45609375,2.19625,22.665625,30.5453125,46.7890625,0,0,0,0,0,0,93.92655434185329,Good
OHI_028,Ohio,6782.7140625,5.94796875,2.58953125,22.275,31.478125,46.246875,0,0,0,0,0,0,80.4284741240429,Good
OHI_029,Ohio,5644.78125,6.59625,2.6240625,19.3390625,27.278125,53.3828125,0,0,0,0,0,0,93.66759900353469,Good
OHI_030,Ohio,6272.76875,6.3965625,1.94015625,25.8359375,36.771875,37.3921875,0,0,0,0,0,0,89.42584165150531,Good
OHI_031,Ohio,7344.7546875,7.0984375,2.17640625,26.534375,29.4,44.065625,0,0,0,0,0,0,78.9315208345135,Good
OHI_032,Ohio,7677.428125,6.76609375,2.44984375,28.8265625,31.8578125,39.315625,0,0,0,0,0,0,86.72708341210549,Good
OHI_033,Ohio,7738.6625,6.2359375,2.3190625,26.246875,27.14375,46.609375,0,0,0,0,0,0,88.20920642586685,Good
OHI_034,Ohio,7004.41875,6.2846874999999995,2.28125,23.5171875,22.896875,53.5859375,0,0,0,0,0,0,90.67549143924498,Good
OHI_035,Ohio,7314.44375,5.9121875,2.81328125,24.1390625,37.184375,38.6765625,0,0,0,0,0,0,77.86131061664474,Good
OHI_036,Ohio,7536.0796875,6.37203125,2.34375,29.9515625,27.7078125,42.340625,0,0,0,0,0,0,90.97470016428427,Good
OHI_037,Ohio,7359.2109375,6.215625,2.8590625,28.4671875,32.684375,38.8484375,0,0,0,0,0,0,86.13500330534308,Good
OHI_038,Ohio,8065.684375,6.68421875,1.8978125,31.2609375,25.3015625,43.4375,0,0,0,0,0,0,87.97069529972687,Good
OHI_039,Ohio,7121.5546875,5.931875,2.01921875,20.884375,30.1453125,48.9703125,0,0,0,0,0,0,80.48860523154453,Good
OHI_040,Ohio,7127.3484375,6.1728125,3.046875,22.128125,41.3703125,36.5015625,0,0,0,0,0,0,83.91273066057839,Good
OHI_041,Ohio,7172.4609375,6.31,2.2046875,26.3828125,37.5578125,36.059375,0,0,0,0,0,0,87.84140100808095,Good
OHI_042,Ohio,6869.515625,6.02046875,1.049375,26.571875,32.4953125,40.9328125,0,0,1,0,0,1,65.7146656763279,Moderate
OHI_043,Ohio,6934.3703125,6.215625,2.6803125,24.0359375,35.6375,40.3265625,0,0,0,0,0,0,86.24003418620245,Good
OHI_044,Ohio,6984.325,6.334375,1.42296875,23.23125,37.0515625,39.7171875,0,0,1,0,0,1,79.62137320886181,Good
OHI_045,Ohio,7482.5328125,6.35328125,2.0242187499999997,21.121875,32.0671875,46.8109375,0,0,0,0,0,0,91.12896717281072,Good
OHI_046,Ohio,6905.1203125,6.4675,2.01421875,21.5625,30.0984375,48.3390625,0,0,0,0,0,0,94.48450334964245,Good
OHI_047,Ohio,5857.7328125,6.3809375,2.42109375,26.1703125,39.4390625,34.390625,0,0,0,0,0,0,89.25216822379622,Good
OHI_048,Ohio,6651.75,5.6484375,2.50015625,26.034375,27.5046875,46.4609375,1,0,0,0,0,1,72.73170857828258,Good
OHI_049,Ohio,6635.8828125,6.2421875,2.460625,13.68125,28.7953125,57.5234375,0,0,0,0,0,0,89.76528801384501,Good
OHI_050,Ohio,7225.515625,6.40859375,2.4796875,32.4796875,30.5953125,36.925,0,0,0,0,0,0,90.82707800378563,Good
OHI_051,Ohio,7476.3828125,6.6850000000000005,1.62296875,27.1796875,42.25,30.5703125,0,0,0,0,0,0,80.33352963949864,Good
OHI_052,Ohio,7957.3515625,6.25609375,2.45734375,18.75,27.1328125,54.1171875,0,0,0,0,0,0,89.88817203631761,Good
OHI_053,Ohio,6367.2796875,6.61859375,1.97875,27.8375,33.1859375,38.9765625,0,0,0,0,0,0,90.15178190196443,Good
OHI_054,Ohio,7288.4890625,6.50875,2.2009375,29.3140625,34.0546875,36.63125,0,0,0,0,0,0,92.90519791540478,Good
OHI_055,Ohio,7087.3078125,6.76421875,2.20265625,21.3203125,37.984375,40.6953125,0,0,0,0,0,0,86.60136254323525,Good
OHI_056,Ohio,6641.3484375,6.3928125,2.45484375,26.1703125,23.096875,50.7328125,0,0,0,0,0,0,93.0391308745973,Good
OHI_057,Ohio,7020.803125,6.2700000000000005,1.6295312499999999,20.68125,22.865625,56.453125,0,0,0,0,0,0,84.60758377216915,Good
OHI_058,Ohio,6766.8171875,6.91890625,1.55859375,29.6203125,37.934375,32.4453125,0,0,0,0,0,0,73.82604108855398,Good
OHI_059,Ohio,7089.15,6.54625,2.46609375,23.2484375,25.6765625,51.075,0,0,0,0,0,0,94.70462713460613,Good
OHI_060,Ohio,7026.4390625,6.1328125,2.305,21.2171875,28.9953125,49.7875,0,0,0,0,0,0,85.95582006382672,Good
OHI_061,Ohio,7003.721875,6.0059375,1.9625,27.825,32.071875,40.103125,0,0,0,0,0,0,80.26032344998912,Good
OHI_062,Ohio,7182.06875,6.29515625,2.69515625,20.415625,38.521875,41.0625,0,0,0,0,0,0,88.15117948669385,Good
OHI_063,Ohio,7638.140625,6.13546875,1.9053125,29.153125,30.0453125,40.8015625,0,0,0,0,0,0,82.893445683798,Good
OHI_064,Ohio,6299.1109375,6.58828125,2.32734375,26.9625,29.7515625,43.2859375,0,0,0,0,0,0,92.19741197526497,Good
OHI_065,Ohio,7242.665625,6.4515625,3.12625,29.1484375,29.71875,41.1328125,0,0,0,0,0,0,92.83470388665064,Good
OHI_066,Ohio,7362.771875,5.88484375,2.26703125,23.9671875,24.5546875,51.478125,0,0,0,0,0,0,79.82155692662553,Good
OHI_067,Ohio,7731.16875,6.564375,2.3810937500000002,21.7140625,34.35,43.9359375,0,0,0,0,0,0,92.69243268147139,Good
OHI_068,Ohio,6632.93125,6.226875,2.33625,18.040625,30.4140625,51.5453125,0,0,0,0,0,0,88.56659730794206,Good
OHI_069,Ohio,7239.15,6.905625,2.37640625,21.9234375,33.7921875,44.284375,0,0,0,0,0,0,83.81749658391824,Good
OHI_070,Ohio,7400.4265625,6.21953125,1.60328125,25.5171875,35.934375,38.5484375,0,0,0,0,0,0,79.47508416751938,Good
OHI_071,Ohio,7718.3171875,6.06546875,1.82875,21.06875,38.3359375,40.5953125,0,0,0,0,0,0,79.24243016133317,Good
OHI_072,Ohio,7028.99375,6.178125,2.393125,24.478125,37.2328125,38.2890625,0,0,0,0,0,0,84.78578741907563,Good
OHI_073,Ohio,7592.94375,6.37609375,1.7578125,15.046875,34.05,50.903124999999996,0,0,0,0,0,0,88.0340563998148,Good
OHI_074,Ohio,6668.0578125,6.7387500000000005,1.74828125,29.934375,37.6,32.465625,0,0,0,0,0,0,81.71534103620672,Good
OHI_075,Ohio,6872.51875,6.27578125,1.43421875,16.071875,34.0625,49.865625,0,0,1,0,0,1,79.94571669662754,Good
OHI_076,Ohio,7362.54375,6.30578125,2.46640625,19.6625,34.0234375,46.3140625,0,0,0,0,0,0,89.64274488991884,Good
OHI_077,Ohio,7995.8265625,6.20984375,1.84375,25.36875,35.434375,39.196875,0,0,0,0,0,0,83.3350958384042,Good
OHI_078,Ohio,6337.5390625,6.7192187500000005,2.3709375,20.428125,26.3546875,53.2171875,0,0,0,0,0,0,90.45529760050617,Good
OHI_079,Ohio,6594.4078125,6.860625,2.60796875,29.7,30.190625,40.109375,0,0,0,0,0,0,84.41931323005635,Good
OHI_080,Ohio,7834.4109375,6.43703125,2.41375,26.3421875,39.425,34.2328125,0,0,0,0,0,0,90.70022701919859,Good
OHI_081,Ohio,7376.8375,6.5884374999999995,1.6053125,29.1828125,26.9703125,43.846875,0,0,0,0,0,0,85.79349141685215,Good
OHI_082,Ohio,7368.45625,6.5034375,1.9659375,28.39375,32.9,38.70625,0,0,0,0,0,0,92.92628917097235,Good
PEN_001,Pennsylvania,7385.03125,6.02109375,2.1196875,18.3359375,29.190625,52.4734375,0,0,0,0,0,0,83.36702876349486,Good
PEN_002,Pennsylvania,7040.6046875,6.37046875,2.5734375,21.7609375,28.7390625,49.5,0,0,0,0,0,0,92.17579381550749,Good
PEN_003,Pennsylvania,6365.8640625,5.5728125,2.22609375,30.6078125,33.2625,36.1296875,1,0,0,0,0,1,68.67278180256514,Moderate
PEN_004,Pennsylvania,6659.1890625,6.10625,1.99265625,20.415625,41.125,38.459375,0,0,0,0,0,0,82.35782701255135,Good
PEN_005,Pennsylvania,6176.753125,6.0328125,2.1403125,18.775,32.4328125,48.7921875,0,0,0,0,0,0,82.94046941057063,Good
PEN_006,Pennsylvania,5201.8671875,6.2303125,2.48125,23.346875,31.6859375,44.9671875,0,0,0,0,0,0,87.6417598322822,Good
PEN_007,Pennsylvania,5829.6203125,6.690625,3.20765625,23.878125,32.775,43.346875,0,0,0,0,0,0,89.3967071738437,Good
PEN_008,Pennsylvania,6703.328125,6.38171875,2.581875,16.61875,35.96875,47.4125,0,0,0,0,0,0,91.5520407214268,Good
PEN_009,Pennsylvania,6479.43125,5.77890625,1.2221875,27.9796875,38.046875,33.9734375,1,0,1,0,0,2,60.62160899997083,Moderate
PEN_010,Pennsylvania,6400.315625,5.60734375,1.81328125,21.6890625,38.0015625,40.309375,1,0,0,0,0,1,66.93748834168406,Moderate
PEN_011,Pennsylvania,6652.15,6.50640625,2.34140625,22.9984375,30.1859375,46.815625,0,0,0,0,0,0,94.9351443741168,Good
PEN_012,Pennsylvania,6423.40625,6.73765625,1.43828125,18.415625,39.2734375,42.3109375,0,0,1,0,0,1,78.08528247244034,Good
PEN_013,Pennsylvania,6560.265625,5.77015625,1.61328125,26.95625,39.475,33.56875,1,0,0,0,0,1,66.65931893441858,Moderate
PEN_014,Pennsylvania,6382.5,5.8584375,2.6675,20.71875,29.5546875,49.7265625,0,0,0,0,0,0,78.70089215739581,Good
PEN_015,Pennsylvania,7014.265625,5.60125,2.1196875,20.93125,27.828125,51.240625,1,0,0,0,0,1,72.24495587071247,Good
PEN_016,Pennsylvania,6516.4359375,5.95703125,1.6603125,26.2265625,36.9296875,36.84375,0,0,0,0,0,0,73.14233335573721,Good
PEN_017,Pennsylvania,6900.5828125,6.61390625,1.8296875,16.734375,29.6890625,53.5765625,0,0,0,0,0,0,90.24566821587283,Good
PEN_018,Pennsylvania,6015.6109375,5.95796875,2.2765625,20.0984375,30.528125,49.3734375,0,0,0,0,0,0,81.20527919791343,Good
PEN_019,Pennsylvania,7160.534375,6.2746875,0.4878125,19.86875,33.0015625,47.1296875,0,0,1,0,0,1,64.07919525355803,Moderate
PEN_020,Pennsylvania,6086.0234375,6.303125,1.7745312500000001,20.9953125,31.059375,47.9453125,0,0,0,0,0,0,86.32431386027959,Good
PEN_021,Pennsylvania,6803.0421875,5.74546875,2.30828125,27.2515625,30.659375,42.0890625,1,0,0,0,0,1,74.43874327989798,Good
